file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content0	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
0bb8d0d4-2552-4f7c-a5e0-c6fa99f5f3e0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.53	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
8d51d4a5-5df8-4279-b55b-f44b90814aa1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.19	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
fcb5690e-9421-4283-b55c-78c9749a7b01	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.42	1.9	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	50	50
95e60d5d-7753-40e4-bb5f-b97e46c6b101	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.77	1.88	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
054da23c-6354-4e91-9223-03250412abf7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University Health Network, Toronto	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	104	2	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	5	80
3c2174a8-6d5e-4c5e-87e3-e015300e88d1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	University of Pittsburgh	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	449	1.56	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
5b573830-9e9d-49ae-9355-35bb6bcdfe96	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.53	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	70
c9242fdd-61cd-4865-8bbe-c70454d88a30	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A39I	Emory University - Winship Cancer Inst.	48	23	2014-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.89	1.94	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	1	80
dedaa2d7-9600-4474-a5de-4170157506bd	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	398	1.6	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
b6e1bdb1-85b6-4c31-bd05-57bb16847fb6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Memorial Sloan Kettering Cancer Center	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	270	1.89	1.92	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	70
e7fd7ba3-e732-4741-8264-ed115cc1c73c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	294	1.96	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
6973dc34-f1b2-4845-91d3-6800b203fa45	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.79	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
38005a5c-b0c4-45a8-8010-319631b834c4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	MD Anderson Cancer Center	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.92	1.77	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	30	70
6504c76a-8ea5-4063-96b3-50d1aab0f164	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.24	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
b9f9cbc8-1dd8-400d-94be-cb636a210193	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.45	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
b18a66e8-8dae-407e-9e3c-fa5a04592c44	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.63	1.96	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	30
cd7464a5-ea87-4687-911b-05e188846849	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	225	1.7	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
97253a43-6db8-4761-b898-c265d4c1b788	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	Asterand	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	584	1.46	1.88	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	100
31550f24-092c-490e-91a8-6d67dc6cf787	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	90	1.63	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	0	65
f2a9a543-750c-4f66-9ed1-f44eda7c93ff	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	Greater Poland Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	310	1.81	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	10	90
3b3e86ff-6824-44e7-8adf-9d4affed0c50	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	UNC	48	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	120	1.2	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	0	70
5dd857d1-ed13-45c4-ae1c-cf35e55f94e7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	International Genomics Consortium	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	74	1.64	1.91	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	0	90
f6226079-8920-4eda-82c3-facddd4a0a24	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	International Genomics Consortium	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	68	1.5	1.88	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	70
e5ea43f2-ef38-4666-b359-566a0983cb16	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2187	MD Anderson Cancer Center	48	22	2012-02-29	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.94	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
bf650e7b-1f22-460d-bf5b-abfd3da0e415	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University Health Network, Toronto	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	109	1.4	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	0	70
08444708-4250-4a11-9d90-820ad2d06965	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	Asterand	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	1195	1.59	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	7	73
a14b47fd-54c6-4532-8073-1d217dfe875c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	University of Pittsburgh	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	205	1.67	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	80
dbd0ec5a-23dc-4169-a609-68ea211fcc40	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Miami	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.58	2.19	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	80
bfaba4a3-0814-4902-8e5e-0f99d7a58e04	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.62	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
727b65e0-3d11-4704-b993-f1f030d3dc97	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.02	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
4693a67d-9395-468b-b9fa-baa9d2e78d6f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University Health Network, Toronto	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	103	1.4	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	70
99b81e16-3a4a-44bb-92c2-0e158f23d036	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.53	1.96	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	30
87cc4db5-9edc-4d80-9502-e73629814989	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	A34R	University of Schleswig-Holstein	48	23	2013-11-25	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.35	1.85	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	NA	NA
65e4dcc8-5e02-4b77-adea-b8cb002fbd26	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.51	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	20	80
6f3e91f5-61ab-40ea-a6ec-e5dec2208bde	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	ABS - IUPUI	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	530	1.47	1.94	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	40
b668d56d-697c-4d03-9516-6c23214f7104	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.74	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
c4c66aee-3308-4dd8-8621-f6930cadb478	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	166	1.62	1.84	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	90
9913f41d-5376-4f18-97f9-909f4b3a90da	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.68	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
6aee18e4-275b-47dd-86dd-fd8628630bd3	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	UNC	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	99	1.69	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
5b655b5e-5c55-45b1-94a1-b7282bf27785	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Miami	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.28	1.9	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	90
4e7e03e6-58c5-4c19-ad79-8474a43159f8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.24	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
6f259a8f-ee9d-4e17-8818-8e106c80d9ed	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Pittsburgh	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	142	1.6	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	80
f692defc-8f27-4b9c-a3a3-a19bbba16ba7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	191	1.69	1.78	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	80
31bd8187-7e12-4f5a-b6fc-201f82dae8fe	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	164	1.35	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
9a6bc8a5-1775-4831-be49-d7019fa6a4fe	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	University of Pittsburgh	48	22	2011-10-12	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	113	1.95	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
03fdbe59-533d-4385-9fa1-6d76910d01a5	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.75	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
56a608df-088a-47fd-842d-8de8eed09760	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	230	1.93	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	70
33551840-0256-44b7-ad57-804cf29ec91a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Ohio State University	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.99	1.93	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	75
ce175f12-0560-4edd-a1bf-c7e13ab25f93	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	98	1.47	1.86	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	70
c9194be7-1d42-46f2-b83b-e66d2613c9c8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	Johns Hopkins	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.23	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	75
d964dec6-86ac-483e-830a-b3285d0b7130	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	University Of Michigan	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	107	1.62	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	80
c3275b70-6d4a-4cbe-b6b3-46c68c3fa8bb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.82	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
108becd7-269c-46cc-8fec-68372695a7f7	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.2	1.7	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
68e1b38b-51cc-438a-8619-2e828ef3d958	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	Vanderbilt University	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.74	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	20	80
9598be4a-9172-43b2-a53d-13475896ec2f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.7	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
